,Year,State,AgeDetail,TotalSuicide,Age
542,2017,MINNESOTA,18 to 24,89,Over 18
543,2017,MISSISSIPPI,18 to 24,46,Over 18
544,2017,MISSOURI,18 to 24,136,Over 18
545,2017,MONTANA,18 to 24,38,Over 18
546,2017,NEBRASKA,18 to 24,41,Over 18
547,2017,NEVADA,18 to 24,62,Over 18
548,2017,NEW HAMPSHIRE,18 to 24,38,Over 18
549,2017,NEW JERSEY,18 to 24,81,Over 18
550,2017,NEW MEXICO,18 to 24,67,Over 18
551,2017,NEW YORK,18 to 24,162,Over 18
552,2017,NORTH CAROLINA,18 to 24,156,Over 18
553,2017,NORTH DAKOTA,18 to 24,26,Over 18
554,2017,OHIO,18 to 24,190,Over 18
555,2017,OKLAHOMA,18 to 24,111,Over 18
556,2017,OREGON,18 to 24,76,Over 18
557,2017,PENNSYLVANIA,18 to 24,213,Over 18
558,2017,RHODE ISLAND,18 to 24,13,Over 18
559,2017,SOUTH CAROLINA,18 to 24,82,Over 18
560,2017,SOUTH DAKOTA,18 to 24,28,Over 18
561,2017,TENNESSEE,18 to 24,95,Over 18
562,2017,TEXAS,18 to 24,467,Over 18
563,2017,UTAH,18 to 24,93,Over 18
564,2017,VERMONT,18 to 24,10,Over 18
565,2017,VIRGINIA,18 to 24,129,Over 18
566,2017,WASHINGTON,18 to 24,158,Over 18
567,2017,WEST VIRGINIA,18 to 24,27,Over 18
568,2017,WISCONSIN,18 to 24,87,Over 18
569,2017,WYOMING,18 to 24,17,Over 18
570,2018,ALABAMA,18 to 24,88,Over 18
571,2018,ALASKA,18 to 24,34,Over 18
572,2018,ARIZONA,18 to 24,154,Over 18
573,2018,ARKANSAS,18 to 24,55,Over 18
574,2018,CALIFORNIA,18 to 24,427,Over 18
575,2018,COLORADO,18 to 24,145,Over 18
576,2018,CONNECTICUT,18 to 24,34,Over 18
577,2018,DELAWARE,18 to 24,18,Over 18
578,2018,FLORIDA,18 to 24,243,Over 18
579,2018,GEORGIA,18 to 24,166,Over 18
580,2018,HAWAII,18 to 24,19,Over 18
581,2018,IDAHO,18 to 24,61,Over 18
582,2018,ILLINOIS,18 to 24,144,Over 18
583,2018,INDIANA,18 to 24,126,Over 18
584,2018,IOWA,18 to 24,57,Over 18
585,2018,KANSAS,18 to 24,81,Over 18
586,2018,KENTUCKY,18 to 24,89,Over 18
587,2018,LOUISIANA,18 to 24,76,Over 18
588,2018,MAINE,18 to 24,24,Over 18
589,2018,MARYLAND,18 to 24,70,Over 18
590,2018,MASSACHUSETTS,18 to 24,65,Over 18
591,2018,MICHIGAN,18 to 24,172,Over 18
592,2018,MINNESOTA,18 to 24,84,Over 18
593,2018,MISSISSIPPI,18 to 24,51,Over 18
594,2018,MISSOURI,18 to 24,121,Over 18
595,2018,MONTANA,18 to 24,33,Over 18
596,2018,NEBRASKA,18 to 24,29,Over 18
597,2018,NEVADA,18 to 24,50,Over 18
598,2018,NEW HAMPSHIRE,18 to 24,27,Over 18
599,2018,NEW JERSEY,18 to 24,79,Over 18
600,2018,NEW MEXICO,18 to 24,63,Over 18
601,2018,NEW YORK,18 to 24,162,Over 18
602,2018,NORTH CAROLINA,18 to 24,150,Over 18
603,2018,NORTH DAKOTA,18 to 24,20,Over 18
604,2018,OHIO,18 to 24,187,Over 18
605,2018,OKLAHOMA,18 to 24,77,Over 18
606,2018,OREGON,18 to 24,90,Over 18
607,2018,PENNSYLVANIA,18 to 24,191,Over 18
608,2018,SOUTH CAROLINA,18 to 24,93,Over 18
609,2018,SOUTH DAKOTA,18 to 24,26,Over 18
610,2018,TENNESSEE,18 to 24,100,Over 18
611,2018,TEXAS,18 to 24,446,Over 18
612,2018,UTAH,18 to 24,93,Over 18
613,2018,VERMONT,18 to 24,10,Over 18
614,2018,VIRGINIA,18 to 24,164,Over 18
615,2018,WASHINGTON,18 to 24,144,Over 18
616,2018,WEST VIRGINIA,18 to 24,34,Over 18
617,2018,WISCONSIN,18 to 24,79,Over 18
618,2018,WYOMING,18 to 24,20,Over 18
619,2019,ALABAMA,18 to 24,79,Over 18
620,2019,ALASKA,18 to 24,40,Over 18
621,2019,ARIZONA,18 to 24,133,Over 18
622,2019,ARKANSAS,18 to 24,77,Over 18
623,2019,CALIFORNIA,18 to 24,417,Over 18
624,2019,COLORADO,18 to 24,145,Over 18
625,2019,CONNECTICUT,18 to 24,38,Over 18
626,2019,FLORIDA,18 to 24,242,Over 18
627,2019,GEORGIA,18 to 24,159,Over 18
628,2019,HAWAII,18 to 24,20,Over 18
629,2019,IDAHO,18 to 24,44,Over 18
630,2019,ILLINOIS,18 to 24,126,Over 18
631,2019,INDIANA,18 to 24,102,Over 18
632,2019,IOWA,18 to 24,58,Over 18
633,2019,KANSAS,18 to 24,65,Over 18
634,2019,KENTUCKY,18 to 24,70,Over 18
635,2019,LOUISIANA,18 to 24,76,Over 18
636,2019,MAINE,18 to 24,20,Over 18
637,2019,MARYLAND,18 to 24,65,Over 18
638,2019,MASSACHUSETTS,18 to 24,58,Over 18
639,2019,MICHIGAN,18 to 24,137,Over 18
640,2019,MINNESOTA,18 to 24,91,Over 18
641,2019,MISSISSIPPI,18 to 24,40,Over 18
642,2019,MISSOURI,18 to 24,136,Over 18
643,2019,MONTANA,18 to 24,40,Over 18
644,2019,NEBRASKA,18 to 24,35,Over 18
645,2019,NEVADA,18 to 24,53,Over 18
646,2019,NEW HAMPSHIRE,18 to 24,27,Over 18
647,2019,NEW JERSEY,18 to 24,65,Over 18
648,2019,NEW MEXICO,18 to 24,66,Over 18
649,2019,NEW YORK,18 to 24,192,Over 18
650,2019,NORTH CAROLINA,18 to 24,157,Over 18
651,2019,NORTH DAKOTA,18 to 24,12,Over 18
652,2019,OHIO,18 to 24,186,Over 18
653,2019,OKLAHOMA,18 to 24,90,Over 18
654,2019,OREGON,18 to 24,98,Over 18
655,2019,PENNSYLVANIA,18 to 24,152,Over 18
656,2019,SOUTH CAROLINA,18 to 24,84,Over 18
657,2019,SOUTH DAKOTA,18 to 24,29,Over 18
658,2019,TENNESSEE,18 to 24,118,Over 18
659,2019,TEXAS,18 to 24,491,Over 18
660,2019,UTAH,18 to 24,107,Over 18
661,2019,VIRGINIA,18 to 24,131,Over 18
662,2019,WASHINGTON,18 to 24,120,Over 18
663,2019,WEST VIRGINIA,18 to 24,31,Over 18
664,2019,WISCONSIN,18 to 24,92,Over 18
665,2019,WYOMING,18 to 24,15,Over 18
666,2020,ALABAMA,18 to 24,82,Over 18
667,2020,ALASKA,18 to 24,39,Over 18
668,2020,ARIZONA,18 to 24,152,Over 18
669,2020,ARKANSAS,18 to 24,61,Over 18
670,2020,CALIFORNIA,18 to 24,389,Over 18
671,2020,COLORADO,18 to 24,147,Over 18
672,2020,CONNECTICUT,18 to 24,23,Over 18
673,2020,DELAWARE,18 to 24,10,Over 18
674,2020,FLORIDA,18 to 24,257,Over 18
675,2020,GEORGIA,18 to 24,197,Over 18
676,2020,HAWAII,18 to 24,22,Over 18
677,2020,IDAHO,18 to 24,46,Over 18
678,2020,ILLINOIS,18 to 24,153,Over 18
679,2020,INDIANA,18 to 24,124,Over 18
680,2020,IOWA,18 to 24,60,Over 18
681,2020,KANSAS,18 to 24,77,Over 18
682,2020,KENTUCKY,18 to 24,89,Over 18
683,2020,LOUISIANA,18 to 24,63,Over 18
684,2020,MAINE,18 to 24,20,Over 18
685,2020,MARYLAND,18 to 24,50,Over 18
686,2020,MASSACHUSETTS,18 to 24,57,Over 18
687,2020,MICHIGAN,18 to 24,157,Over 18
688,2020,MINNESOTA,18 to 24,76,Over 18
689,2020,MISSISSIPPI,18 to 24,42,Over 18
690,2020,MISSOURI,18 to 24,137,Over 18
691,2020,MONTANA,18 to 24,37,Over 18
692,2020,NEBRASKA,18 to 24,30,Over 18
693,2020,NEVADA,18 to 24,62,Over 18
694,2020,NEW HAMPSHIRE,18 to 24,24,Over 18
695,2020,NEW JERSEY,18 to 24,58,Over 18
696,2020,NEW MEXICO,18 to 24,67,Over 18
697,2020,NEW YORK,18 to 24,146,Over 18
698,2020,NORTH CAROLINA,18 to 24,158,Over 18
699,2020,NORTH DAKOTA,18 to 24,10,Over 18
700,2020,OHIO,18 to 24,193,Over 18
701,2020,OKLAHOMA,18 to 24,111,Over 18
702,2020,OREGON,18 to 24,77,Over 18
703,2020,PENNSYLVANIA,18 to 24,151,Over 18
704,2020,SOUTH CAROLINA,18 to 24,115,Over 18
705,2020,SOUTH DAKOTA,18 to 24,30,Over 18
706,2020,TENNESSEE,18 to 24,108,Over 18
707,2020,TEXAS,18 to 24,519,Over 18
708,2020,UTAH,18 to 24,89,Over 18
709,2020,VERMONT,18 to 24,13,Over 18
710,2020,VIRGINIA,18 to 24,159,Over 18
711,2020,WASHINGTON,18 to 24,128,Over 18
712,2020,WEST VIRGINIA,18 to 24,35,Over 18
713,2020,WISCONSIN,18 to 24,104,Over 18
714,2020,WYOMING,18 to 24,19,Over 18
715,2013,ALABAMA,25 to 34,110,Over 18
716,2013,ALASKA,25 to 34,49,Over 18
717,2013,ARIZONA,25 to 34,168,Over 18
718,2013,ARKANSAS,25 to 34,80,Over 18
719,2013,CALIFORNIA,25 to 34,573,Over 18
720,2013,COLORADO,25 to 34,159,Over 18
721,2013,CONNECTICUT,25 to 34,42,Over 18
722,2013,DELAWARE,25 to 34,18,Over 18
723,2013,FLORIDA,25 to 34,346,Over 18
724,2013,GEORGIA,25 to 34,205,Over 18
725,2013,HAWAII,25 to 34,29,Over 18
726,2013,IDAHO,25 to 34,49,Over 18
727,2013,ILLINOIS,25 to 34,206,Over 18
728,2013,INDIANA,25 to 34,165,Over 18
729,2013,IOWA,25 to 34,75,Over 18
730,2013,KANSAS,25 to 34,64,Over 18
731,2013,KENTUCKY,25 to 34,112,Over 18
732,2013,LOUISIANA,25 to 34,95,Over 18
733,2013,MAINE,25 to 34,30,Over 18
734,2013,MARYLAND,25 to 34,93,Over 18
735,2013,MASSACHUSETTS,25 to 34,94,Over 18
736,2013,MICHIGAN,25 to 34,189,Over 18
737,2013,MINNESOTA,25 to 34,117,Over 18
738,2013,MISSISSIPPI,25 to 34,58,Over 18
739,2013,MISSOURI,25 to 34,147,Over 18
740,2013,MONTANA,25 to 34,42,Over 18
741,2013,NEBRASKA,25 to 34,34,Over 18
742,2013,NEVADA,25 to 34,95,Over 18
743,2013,NEW HAMPSHIRE,25 to 34,25,Over 18
744,2013,NEW JERSEY,25 to 34,105,Over 18
745,2013,NEW MEXICO,25 to 34,71,Over 18
746,2013,NEW YORK,25 to 34,265,Over 18
747,2013,NORTH CAROLINA,25 to 34,183,Over 18
748,2013,NORTH DAKOTA,25 to 34,26,Over 18
749,2013,OHIO,25 to 34,248,Over 18
750,2013,OKLAHOMA,25 to 34,121,Over 18
751,2013,OREGON,25 to 34,98,Over 18
752,2013,PENNSYLVANIA,25 to 34,235,Over 18
753,2013,RHODE ISLAND,25 to 34,22,Over 18
754,2013,SOUTH CAROLINA,25 to 34,104,Over 18
755,2013,SOUTH DAKOTA,25 to 34,20,Over 18
756,2013,TENNESSEE,25 to 34,146,Over 18
757,2013,TEXAS,25 to 34,550,Over 18
758,2013,UTAH,25 to 34,122,Over 18
759,2013,VIRGINIA,25 to 34,172,Over 18
760,2013,WASHINGTON,25 to 34,173,Over 18
761,2013,WEST VIRGINIA,25 to 34,47,Over 18
762,2013,WISCONSIN,25 to 34,144,Over 18
763,2013,WYOMING,25 to 34,17,Over 18
764,2014,ALABAMA,25 to 34,117,Over 18
765,2014,ALASKA,25 to 34,44,Over 18
766,2014,ARIZONA,25 to 34,191,Over 18
767,2014,ARKANSAS,25 to 34,84,Over 18
768,2014,CALIFORNIA,25 to 34,606,Over 18
769,2014,COLORADO,25 to 34,175,Over 18
770,2014,CONNECTICUT,25 to 34,29,Over 18
771,2014,DELAWARE,25 to 34,19,Over 18
772,2014,FLORIDA,25 to 34,379,Over 18
773,2014,GEORGIA,25 to 34,195,Over 18
774,2014,HAWAII,25 to 34,39,Over 18
775,2014,IDAHO,25 to 34,47,Over 18
776,2014,ILLINOIS,25 to 34,221,Over 18
777,2014,INDIANA,25 to 34,175,Over 18
778,2014,IOWA,25 to 34,60,Over 18
779,2014,KANSAS,25 to 34,74,Over 18
780,2014,KENTUCKY,25 to 34,108,Over 18
781,2014,LOUISIANA,25 to 34,117,Over 18
782,2014,MAINE,25 to 34,35,Over 18
783,2014,MARYLAND,25 to 34,75,Over 18
784,2014,MASSACHUSETTS,25 to 34,102,Over 18
785,2014,MICHIGAN,25 to 34,213,Over 18
786,2014,MINNESOTA,25 to 34,105,Over 18
787,2014,MISSISSIPPI,25 to 34,67,Over 18
788,2014,MISSOURI,25 to 34,155,Over 18
789,2014,MONTANA,25 to 34,31,Over 18
790,2014,NEBRASKA,25 to 34,55,Over 18
791,2014,NEVADA,25 to 34,89,Over 18
792,2014,NEW HAMPSHIRE,25 to 34,49,Over 18
793,2014,NEW JERSEY,25 to 34,118,Over 18
794,2014,NEW MEXICO,25 to 34,77,Over 18
795,2014,NEW YORK,25 to 34,275,Over 18
796,2014,NORTH CAROLINA,25 to 34,200,Over 18
797,2014,NORTH DAKOTA,25 to 34,21,Over 18
798,2014,OHIO,25 to 34,221,Over 18
799,2014,OKLAHOMA,25 to 34,123,Over 18
800,2014,OREGON,25 to 34,109,Over 18
801,2014,PENNSYLVANIA,25 to 34,238,Over 18
802,2014,RHODE ISLAND,25 to 34,20,Over 18
803,2014,SOUTH CAROLINA,25 to 34,108,Over 18
804,2014,SOUTH DAKOTA,25 to 34,24,Over 18
805,2014,TENNESSEE,25 to 34,129,Over 18
806,2014,TEXAS,25 to 34,581,Over 18
807,2014,UTAH,25 to 34,98,Over 18
808,2014,VERMONT,25 to 34,16,Over 18
809,2014,VIRGINIA,25 to 34,180,Over 18
810,2014,WASHINGTON,25 to 34,186,Over 18
811,2014,WEST VIRGINIA,25 to 34,53,Over 18
812,2014,WISCONSIN,25 to 34,114,Over 18
813,2014,WYOMING,25 to 34,20,Over 18
814,2015,ALABAMA,25 to 34,118,Over 18
815,2015,ALASKA,25 to 34,38,Over 18
816,2015,ARIZONA,25 to 34,210,Over 18
817,2015,ARKANSAS,25 to 34,103,Over 18
818,2015,CALIFORNIA,25 to 34,625,Over 18
819,2015,COLORADO,25 to 34,187,Over 18
820,2015,CONNECTICUT,25 to 34,49,Over 18
821,2015,DELAWARE,25 to 34,21,Over 18
822,2015,FLORIDA,25 to 34,403,Over 18
823,2015,GEORGIA,25 to 34,210,Over 18
824,2015,HAWAII,25 to 34,32,Over 18
825,2015,IDAHO,25 to 34,62,Over 18
826,2015,ILLINOIS,25 to 34,195,Over 18
827,2015,INDIANA,25 to 34,169,Over 18
828,2015,IOWA,25 to 34,74,Over 18
829,2015,KANSAS,25 to 34,96,Over 18
830,2015,KENTUCKY,25 to 34,115,Over 18
831,2015,LOUISIANA,25 to 34,136,Over 18
832,2015,MAINE,25 to 34,29,Over 18
833,2015,MARYLAND,25 to 34,98,Over 18
834,2015,MASSACHUSETTS,25 to 34,108,Over 18
835,2015,MICHIGAN,25 to 34,216,Over 18
836,2015,MINNESOTA,25 to 34,136,Over 18
837,2015,MISSISSIPPI,25 to 34,62,Over 18
838,2015,MISSOURI,25 to 34,163,Over 18
839,2015,MONTANA,25 to 34,41,Over 18
840,2015,NEBRASKA,25 to 34,35,Over 18
841,2015,NEVADA,25 to 34,83,Over 18
842,2015,NEW HAMPSHIRE,25 to 34,29,Over 18
843,2015,NEW JERSEY,25 to 34,104,Over 18
844,2015,NEW MEXICO,25 to 34,85,Over 18
845,2015,NEW YORK,25 to 34,245,Over 18
846,2015,NORTH CAROLINA,25 to 34,186,Over 18
847,2015,NORTH DAKOTA,25 to 34,33,Over 18
848,2015,OHIO,25 to 34,259,Over 18
849,2015,OKLAHOMA,25 to 34,145,Over 18
850,2015,OREGON,25 to 34,113,Over 18
851,2015,PENNSYLVANIA,25 to 34,272,Over 18
852,2015,RHODE ISLAND,25 to 34,15,Over 18
853,2015,SOUTH CAROLINA,25 to 34,122,Over 18
854,2015,SOUTH DAKOTA,25 to 34,36,Over 18
855,2015,TENNESSEE,25 to 34,164,Over 18
856,2015,TEXAS,25 to 34,613,Over 18
857,2015,UTAH,25 to 34,126,Over 18
858,2015,VERMONT,25 to 34,15,Over 18
859,2015,VIRGINIA,25 to 34,177,Over 18
860,2015,WASHINGTON,25 to 34,178,Over 18
861,2015,WEST VIRGINIA,25 to 34,45,Over 18
862,2015,WISCONSIN,25 to 34,137,Over 18
863,2015,WYOMING,25 to 34,31,Over 18
864,2016,ALABAMA,25 to 34,130,Over 18
865,2016,ALASKA,25 to 34,51,Over 18
866,2016,ARIZONA,25 to 34,207,Over 18
867,2016,ARKANSAS,25 to 34,100,Over 18
868,2016,CALIFORNIA,25 to 34,685,Over 18
869,2016,COLORADO,25 to 34,222,Over 18
870,2016,CONNECTICUT,25 to 34,54,Over 18
871,2016,DELAWARE,25 to 34,17,Over 18
872,2016,WASHINGTON DC,25 to 34,14,Over 18
873,2016,FLORIDA,25 to 34,418,Over 18
874,2016,GEORGIA,25 to 34,232,Over 18
875,2016,HAWAII,25 to 34,41,Over 18
876,2016,IDAHO,25 to 34,35,Over 18
877,2016,ILLINOIS,25 to 34,212,Over 18
878,2016,INDIANA,25 to 34,162,Over 18
879,2016,IOWA,25 to 34,82,Over 18
880,2016,KANSAS,25 to 34,107,Over 18
881,2016,KENTUCKY,25 to 34,123,Over 18
882,2016,LOUISIANA,25 to 34,131,Over 18
883,2016,MAINE,25 to 34,28,Over 18
884,2016,MARYLAND,25 to 34,94,Over 18
885,2016,MASSACHUSETTS,25 to 34,108,Over 18
886,2016,MICHIGAN,25 to 34,201,Over 18
887,2016,MINNESOTA,25 to 34,136,Over 18
888,2016,MISSISSIPPI,25 to 34,69,Over 18
889,2016,MISSOURI,25 to 34,213,Over 18
890,2016,MONTANA,25 to 34,59,Over 18
891,2016,NEBRASKA,25 to 34,52,Over 18
892,2016,NEVADA,25 to 34,97,Over 18
893,2016,NEW HAMPSHIRE,25 to 34,28,Over 18
894,2016,NEW JERSEY,25 to 34,92,Over 18
895,2016,NEW MEXICO,25 to 34,85,Over 18
896,2016,NEW YORK,25 to 34,246,Over 18
897,2016,NORTH CAROLINA,25 to 34,190,Over 18
898,2016,NORTH DAKOTA,25 to 34,29,Over 18
899,2016,OHIO,25 to 34,303,Over 18
900,2016,OKLAHOMA,25 to 34,155,Over 18
901,2016,OREGON,25 to 34,95,Over 18
902,2016,PENNSYLVANIA,25 to 34,294,Over 18
903,2016,RHODE ISLAND,25 to 34,16,Over 18
904,2016,SOUTH CAROLINA,25 to 34,120,Over 18
905,2016,SOUTH DAKOTA,25 to 34,28,Over 18
906,2016,TENNESSEE,25 to 34,184,Over 18
907,2016,TEXAS,25 to 34,667,Over 18
908,2016,UTAH,25 to 34,122,Over 18
909,2016,VERMONT,25 to 34,22,Over 18
910,2016,VIRGINIA,25 to 34,203,Over 18
911,2016,WASHINGTON,25 to 34,192,Over 18
